ATF3.logFC	ATF3.PValue	ATF3.FDR	ATF4.logFC	ATF4.PValue	ATF4.FDR	CEBPG.logFC	CEBPG.PValue	CEBPG.FDR	CHOP.logFC	CHOP.PValue	CHOP.FDR
Bcdin3d	-0.908970359756149	0.114616101498075	0.394670828758976	-0.38513558367213	0.585848863769145	0.82377376285115	-0.367119174132442	0.350005903055492	0.554946772577553	-1.25382822201182	0.0714607890721065	0.311576169640622
Ccdc91	0.321453785336672	0.304949961079268	0.642751674405952	0.403135288594448	0.291066111355236	0.598224820213285	0.434619875760355	0.0561921763407029	0.163416023031636	0.456138012354442	0.221872882608093	0.553105327218831
Cmbl	-1.8201547258769	0.359081257662533	0.691160162004827	-2.07747619938405	0.478159625013195	0.752882794608591	-1.25608814301057	0.393710408661493	0.595110661060841	-1.67726443458291	0.476357425224268	0.769625091773903
Rbmxl1	-0.454798847501226	0.0788007975686463	0.323139961252722	0.0254611899142814	0.935899572285183	0.991356372085234	-0.515715641985854	0.00722734837937958	0.0361896507430134	-0.532053926863957	0.0841114141547356	0.340377123276901
Clcn3	-0.258770418134683	0.215669214408772	0.540876427277661	-0.168358622745846	0.514913716003847	0.779118618239519	-0.448298693841189	0.00458885801257212	0.0257361338192795	-0.00447073512167931	0.985330782369558	0.999757163722439
Adssl1	-0.352747237074044	0.352056069018012	0.685631237587258	0.52848590974158	0.256610303344982	0.563218609575046	-0.32535428839736	0.204668081525565	0.394702175943065	-0.289862979558767	0.512838763578919	0.793911176643085
Abhd6	0.539742294982714	0.015867017960945	0.126669471116788	0.864816944041818	0.00259740331313547	0.0472506347389537	0.181257234866484	0.216249385326262	0.408048246308559	0.980606103737228	0.000711071266620146	0.0169114306803957
Mrgpre	-0.651107721023278	0.0989280584774559	0.365760444463272	0.830852003154453	0.096261830014404	0.342477216905388	-0.408525530006907	0.143935305591019	0.312624631729509	-0.537053066843309	0.255114825052079	0.591296259193799
Actr1a	0.0235630421885414	0.902055774362853	0.971805491231503	0.11525662702265	0.624197239199049	0.844369061557958	-0.144463709507021	0.28206601452293	0.483288567912723	0.0165370976230416	0.94221281613405	0.984231249710365
Arl4a	-0.74638018998791	0.0875209006024859	0.342833841917552	-2.00704268944818	0.00144911319312762	0.0332169378049361	-0.916813139345854	0.00590885292405679	0.0312095193773741	-0.973140211736109	0.0618371920760124	0.287497548803647
Lhfp	1.710673729664	6.52349684869587e-07	0.000155535666677877	0.973124063524734	0.00211714158148561	0.0414036241865752	1.33873889706645	1.23911078305148e-07	6.85721501300335e-06	2.01818685666941	5.28126487432021e-07	0.000167240054353473
Adcy2	0.301136793456031	0.252488501281615	0.585668840684117	0.48971029571411	0.146488822656649	0.428564391347938	0.0857436789243027	0.638924197819799	0.797023911782796	0.490412666151761	0.122653243089167	0.414172681047542
Ndufaf6	-0.0401048314177006	0.914757355387149	0.975043634472639	-0.674622437247625	0.173781868688857	0.467832171690721	-0.0139366885941868	0.957835799941115	0.986715131112495	-0.271313768618121	0.542625661552338	0.812336571075847
Gemin7	0.135629406390382	0.535061048219695	0.808951544464566	0.277176338426263	0.307820209471694	0.613394750657682	0.045565966411284	0.759815130887884	0.873820615924596	-0.185095860124042	0.473872000898281	0.768154802396958
Gm9047	8.26807224288514	0.0277689528224105	0.179730920992892	-1.44963935797668	0.548730310886611	0.800968278826242	5.99593898882993	0.0342641831784131	0.114197154164201	8.10337273567293	0.0376442971057233	0.217294272898903
Rbx1	0.210449268794336	0.183086258000782	0.500763757487742	0.0501866341223648	0.794899370622647	0.931905884933995	0.0854112657713196	0.426859036586423	0.624386862948317	0.172815453846485	0.351447624026554	0.678958282491667
Ankrd40	-0.189551619129595	0.363971251335547	0.694588350846987	0.257585600239445	0.305517832357059	0.61097332452368	-0.470234212001231	0.00343813105410106	0.0207819162336968	-0.142378671429632	0.563461545674606	0.825779262173102
Cdh20	-0.0472069115014119	0.954022431542112	0.988261793524918	1.89451910023242	0.118143696689861	0.383523983003071	-0.46166943877444	0.459661722826297	0.652191790601534	-0.0237944853654474	0.981652927052193	0.998248350834374
Ubap2	-0.149044586862184	0.678085054087685	0.883345215575743	-0.220486012507472	0.619112482798769	0.84155989315254	-0.581033395213435	0.0287359526774358	0.100462396580659	-0.245181315158056	0.576164585809496	0.833248790371611
Mcfd2	-0.0741300965638781	0.727790045943095	0.904725990899745	-0.371139293225682	0.167052483496982	0.458891159485687	-0.16717969765329	0.260072190646547	0.458808878577939	-0.165491372057683	0.509255452578147	0.791847972868614
Smg7	-0.0175324335796175	0.959180693233085	0.989962224147358	-0.404871755650785	0.360621213024378	0.660941275730173	-0.127502611867428	0.60290027957055	0.770004838349122	0.00988592584858974	0.981064409888959	0.998220596380203
Spock2	0.220279740256465	0.57423951781164	0.832436467923071	0.990813003418389	0.0441881264090614	0.226643697531958	-0.462828352910616	0.0988747299904525	0.241433368961408	0.305253498018311	0.519244770368452	0.797904886170068
Aven	0.219664911143219	0.627568549126532	0.857553315491745	0.797849601323657	0.15467765159991	0.440831307059744	-0.0434098823421894	0.890473954104627	0.952348778234356	0.170600678713415	0.755124204120843	0.916634051995913
Zfp280d	0.19227921257124	0.47700697916701	0.772499227555248	-0.0820068143265359	0.805141539358035	0.936981619488548	-0.233585083561888	0.215005645717253	0.406781132210257	0.224575091488211	0.479631530979682	0.771561540898642
Tmem50b	0.89230422602135	9.62453647457701e-05	0.00388816283907853	-0.0573978122719051	0.798012463145384	0.933260909353682	0.44354388084206	0.00226967095151301	0.015014070897823	1.06425798800702	9.37406125353062e-05	0.00433233641717226
Nae1	-0.0686947129233733	0.779613147430445	0.925815451070816	-0.563701002597208	0.0823822224951885	0.316783450566162	-0.0279396301694619	0.869809825831625	0.941555233381071	-0.0440313059638859	0.880977426941105	0.966903406079421
Hcn3	0.766320607050955	0.0200136207800819	0.146378492446279	0.946408491748964	0.0218698466884588	0.151652221562306	-0.491750148825139	0.0322053473199259	0.108879288092276	0.162727071734194	0.652632501272852	0.871610352899471
Bcan	3.26167690467786	0.000489492499788205	0.0117444509411955	2.88688862916303	0.00387944548690508	0.0589152023322175	2.33327419991628	0.000247713025761292	0.00263426165455106	4.18235177947084	0.000116278339624921	0.00502153544327172
Cmpk1	-0.131937886329633	0.544928747091505	0.815253870879852	0.97812122140572	0.00149213391739426	0.0338851128651286	0.132280243157616	0.383603103104708	0.585836658309414	-0.111378786249285	0.66803845098947	0.878478218799316
Sf3a1	-0.114109508857588	0.67158134264778	0.879396658187996	-0.162108594998034	0.625244991478012	0.84523286530773	-0.327498546865909	0.0975580005544029	0.239380371571286	-0.469200219146771	0.161914172255256	0.476446189639947
Prpsap2	-0.266710097574948	0.428152596939536	0.739300288173992	-0.885089216111244	0.0460268385851868	0.231737382968496	-0.777040646115953	0.00325602812652412	0.0199093083143266	-0.494623235357906	0.222301259790173	0.553105327218831
Dpp9	-0.331299049824917	0.376612895626148	0.703991683101719	-0.144966405027533	0.767010164515082	0.920060624847161	-0.19990785442905	0.444152828908488	0.639106784358771	-0.489839936382373	0.29088235383882	0.625671478068406
Abat	1.79561095967925	2.49455716061848e-05	0.00162360524593549	0.849861484417299	0.0371484612435998	0.204717741970656	1.24927519672689	3.01357959731646e-05	0.000503736179023573	2.12167586197677	2.08708051599383e-05	0.00161466690633376
Armc8	0.0690949549642182	0.738349926190802	0.909049156732861	-0.757178507880273	0.00755614596392635	0.0848391963119767	-0.156864649624752	0.277931589641493	0.478661515043763	0.156555632011257	0.520806442838927	0.79922733308316
Brca2	-0.547363980548466	0.317188780476257	0.653170537830443	-0.47250328372251	0.512547294006277	0.777413404958962	-0.437539112012387	0.253434118100486	0.451241505572503	-0.0262497703548205	0.96721405226699	0.994071420469139
Aig1	0.0139042085384456	0.955043467858433	0.988394332842202	0.0732406705862069	0.813459354142324	0.941147155333812	-0.440724458838893	0.0174154296737281	0.0700550099790052	-0.0768456096070812	0.794896678397948	0.935198597264463
Hk1	-0.897738884329282	0.000535898222809018	0.0125189338934894	-1.86041734225799	1.8939382715473e-06	0.00161931722217294	-1.15855858530705	3.68318049966369e-07	1.61908448699869e-05	-0.969499836645915	0.00142596282981389	0.026913867979931
Apobec4	-0.127613672615193	0.963813867972373	0.990917354481687	-2.95686370319012	0.450416777169587	0.73207175074612	-1.20518431121297	0.620994134697973	0.783695569778335	-0.47479425941601	0.904412635291302	0.973585219582197
Cxx1a	-0.190685160811857	0.650532753368969	0.869886618909085	0.388249938050515	0.449656995702797	0.731635532680172	-0.902764144996276	0.00648996016265268	0.0333970264162988	0.0158828493551831	0.975075681004897	0.996086192787404
Abhd17a	-0.108511058338252	0.575550241502512	0.832878631655652	0.119472365400211	0.627650426049321	0.846558159170092	0.053205738935763	0.690216175760696	0.830313784514959	-0.304263600681601	0.199651444334301	0.525652808151417
Rpl26	0.192762405351602	0.873082020997451	0.960832119009696	-0.643651451849407	0.676670608035052	0.872103361275203	0.133442404706309	0.868922437061701	0.941011632283412	-0.357369153743475	0.799299333702397	0.936999973010968
Fuca2	0.31494068851669	0.336662028697324	0.672380365653379	0.241935458053842	0.534575138328445	0.791351710101861	0.162062914197011	0.469008951051503	0.660358424288242	0.400879625675761	0.310377270973819	0.644158906751682
Poldip2	0.421910028992057	0.0283561415089972	0.181674791983459	0.137244550556944	0.540491822437321	0.795911791831399	0.122957698616464	0.332158111220267	0.537208332721702	0.381234269994565	0.086157069806119	0.343046372620305
Lonp2	0.122992683640333	0.643469950375499	0.86547527429485	-0.0342753206523929	0.919369143735384	0.985355351670089	-0.0975160837095329	0.588975482656805	0.759767709220833	0.0145200265086053	0.963358056974405	0.992673864071246
Blmh	-0.204008456996278	0.39359740306022	0.716527537450818	0.238283054496726	0.442578410908622	0.726901734697867	-0.0575171364902217	0.733103843510176	0.859146298102957	-0.192045309751057	0.502574017178839	0.787403432239855
Siah1a	-0.413856588109611	0.115534744259223	0.396317778702652	-0.641080036980718	0.0521497030536816	0.249303864192886	-0.854631652057815	0.000105657727974794	0.00135641677805479	-0.524990694965667	0.0935290857709167	0.357483226235267
Hdac8	0.1268528842505	0.773756280272082	0.923431379545769	0.738081866235806	0.211020102246063	0.514756597490396	0.233258892659734	0.456587233403016	0.649555025110065	0.0140962713612067	0.978841958807851	0.997180220703769
Tom1	-0.181457723324324	0.594084633255376	0.842568402477145	-0.444352547978073	0.29643508934513	0.602976535445575	-0.246533526432986	0.31013972255813	0.515192272755394	-0.387294860814287	0.353946421383164	0.681103537424198
Tpgs2	0.172319733812121	0.558375858355909	0.823475760119829	0.123302364426921	0.73463011407362	0.902390270142871	-0.244326285601497	0.249156785790269	0.446180860510378	0.113901144658814	0.742514365207927	0.911319076833719
Lcorl	0.119149617272862	0.796053960085453	0.931544820639865	-0.632929034580642	0.276887891984276	0.583878932312843	0.091824175962734	0.771560093299434	0.881517845621722	0.418996852473665	0.43455472674524	0.740827341150823
Nifk	-0.343830030380586	0.209709319590067	0.533317871057429	-0.750247860995444	0.0377231949424989	0.206752126127158	-0.170718263208033	0.365906300053602	0.570091713089512	-0.50921739125074	0.126759867498984	0.421279801010949
Sbsn	0.515004203709086	0.260982296031106	0.595313913168602	0.78853107457881	0.165650115519663	0.457611789238488	0.517226119703295	0.105985958030737	0.253512362893495	0.688522090297536	0.21163538564565	0.541061862649669
Zbtb44	0.214042100017008	0.607551322900604	0.847443002528602	-0.575231322646465	0.308537853943361	0.613773534484816	0.418206666110481	0.173806003454134	0.354748467303139	0.301638556985321	0.545062401201442	0.814378948059822
Lrrc4	2.19868706752381	0.000168876611361043	0.00578379566322169	0.76579198504002	0.193884688381124	0.49190328951294	0.944241768645094	0.0100249750014655	0.0462582159594937	2.37481826573571	0.000348384734524751	0.0102939272612885
Rpap2	-0.448826027162523	0.208462516241091	0.531490834609014	-0.823138328609764	0.0861132489539978	0.324490206503606	0.000373543824188336	0.998804926739256	1	-0.6441026157514	0.134846814066911	0.431504873861364
Pgap3	-1.79463822308314	0.00182559106281439	0.0287711435516577	-2.476627150987	0.00076383685375712	0.0232000181158912	-1.59525247719162	0.000217519741105067	0.00238435100826708	-1.5341720843503	0.0196431772817173	0.14650391056027
2900009J06Rik	2.34022233984696	0.48499516992702	0.776637164587173	-1.41849116825669	0.570596558549485	0.813574681163695	1.92063226095144	0.339479385386862	0.544210883108215	4.23691909832454	0.249716357704127	0.584471628352118
Ctnnb1	-0.211769870729656	0.171161846347751	0.485080626906396	0.009346298775685	0.960666203432491	0.998625658279367	-0.163550465665091	0.130942712094461	0.294002150317133	-0.457222627470761	0.0202859099984544	0.148751741412337
Agap1	-0.324694827000933	0.174115172741134	0.489539148146095	0.423013151232951	0.168881526244853	0.461105801426383	-0.604770996516373	0.00136567426125749	0.0101226830808423	-0.335705402103025	0.242717332563178	0.575856084217565
Kctd2	0.272433197373636	0.14436638619123	0.446968770047259	0.300829161468093	0.204743786343569	0.506364074488073	0.142368214097042	0.269502503530995	0.469344414948571	0.0686518170807447	0.752804880634472	0.916270066065949
Eprs	-0.181417986297233	0.308811831673794	0.645761950961686	-0.385517720250101	0.0934142202819648	0.337214094748068	-0.0364188796601148	0.767731161648316	0.879199227443491	0.104591585718872	0.620674499962718	0.858177027282046
Smim15	0.204269007583589	0.429514072922038	0.739587653828802	-0.434300118173544	0.178155193858546	0.473002590803345	0.10631788940912	0.547766682625855	0.727067474416061	-0.141799946046039	0.64031894302714	0.866396031941791
Lrrc32	1.32682880930486	0.423953386225133	0.736823143048052	3.7698809611747	0.122608297028668	0.389725899247239	3.09207427013401	0.0190702057612687	0.075069180137591	-0.413197785346667	0.844584217347773	0.954805640397126
Nudt22	0.144032347872427	0.704791888014562	0.894685647820159	-0.379518628956661	0.437416038939742	0.722547745930215	0.152397758650077	0.565441653641514	0.741093912567631	-0.287418280587586	0.530992125647955	0.804533523709023
Lrrc25	0.422791165931408	0.731940406131707	0.906050452066902	1.78551732740743	0.256386485926564	0.563016426010563	0.758125407805917	0.397327645225067	0.598195345426012	-0.408732157470067	0.787684255349747	0.931403916961491
1700023F06Rik	1.72398440080798	0.0625996355119296	0.285606661487192	1.44289994074018	0.195428819282257	0.494085075436768	0.75643110472673	0.24374977643177	0.439844639670505	1.79360674438717	0.0973429653566343	0.365987761562899
St18	-0.216964867348642	0.706447161107875	0.895363656607224	-0.254056178305724	0.747423445296151	0.910116114380871	-0.116478926988126	0.779075839789917	0.88643268749801	-0.760134621707121	0.294424444862921	0.628921305383307
Ndufa5	0.437561591460096	0.0778229254850572	0.320359178092075	0.353009083785837	0.248262852617435	0.555460945849564	0.235007673870201	0.165086907129402	0.343261929950482	0.218882648669892	0.436944211382145	0.741538905779543
Ilf2	-0.0375451779727098	0.870422314621727	0.959749731161336	-0.155217620548482	0.592161328691059	0.827689939563275	-0.436591872098678	0.012256533129991	0.0539754613759583	0.0617763632041345	0.821906681601159	0.94599207480513
Arf1	0.0370195580724086	0.774514443467405	0.923648579628469	-0.0981186222980656	0.544208217878681	0.798109822103384	0.0420249911128125	0.638351771034995	0.79676455666766	-0.147708645441141	0.34449575530251	0.673555602196218
